1356,"Blister;due to burn;skin","skin blister due to burn","S14","007","A"
1357,"Test;bleeding/coagulation time","n/a","B34","008","I"
1358,"Blackeye;traumatic","traumatic blackeye","F75","008","A"
1359,"Blushing;abnormal","abnormal blushing","S08","005","A"
1360,"Blister;skin","skin blister","S17","005","A"
1361,"Bronchiolitis;chronic","n/a","R91","003","I"
1362,"Upset bowel ","upset bowel","D18","012","A"
1363,"Chronic brain syndrome","n/a","P71","005","I"
1364,"Carcinoma in situ ","carcinoma in situ","A79","004","A"
1365,"Capsulitis;adhesive","adhesive capsulitis","L92","008","A"
1366,"Problem;bowel/gut","bowel/gut problem","D18","011","A"
1367,"Blushing","blushing","S08","004","A"
1368,"Carcinoma;breast;F","carcinoma of the breast","X76","002","A"
1369,"Cardiomyopathy;primary","primary cardiomyopathy","K84","017","A"
1370,"Caesarean section;stillbirth","stillborn caesarean section","W93","005","A"
1371,"Enteritis;campylobacter","campylobacter enteritis","D70","014","A"
1372,"Bronchiolitis;acute","acute bronchiolitis","R78","005","A"
1373,"Carcinoma;site not specified","carcinoma site not specified","A79","005","A"
1374,"Capsulitis;shoulder","shoulder capsulitis","L92","009","A"
1375,"Cardiomegaly","cardiomegaly","K84","018","A"
1376,"Carcinoma;respiratory","lung carcinoma","R85","006","A"
1377,"Carcinomatosis;primary unknown","carcinomatosis primary site unknown","A79","006","A"
1378,"Cervicalgia","cervicalgia","L01","006","A"
1379,"Bronchoscopy","bronchoscopy","R40","001","A"
1380,"Bronchiectasis","n/a","R91","004","I"
1381,"Problem;career","career problem","Z05","006","A"
1382,"Problem;breast feeding","breast feeding problem","W19","004","A"
1383,"Carcinoma;uterus","carcinoma of the uterus","X77","003","A"
1384,"Carcinoma;cervix","carcinoma of the cervix","X75","002","A"
1385,"Disorder;carbohydrate metabol","disorder of carbohydrate metabolism","T99","027","A"
1386,"Check up;insurance","insurance medical exam","A30","007","A"
1387,"Check up;drivers licence ","Drivers licence medical exam","A30","009","A"
1388,"Spasm;cardio-oesophageal","cardio-oesophageal spasm","D84","009","A"
1389,"Jaundice;change in skin","jaundice of the skin","D13","003","A"
1390,"Carcinoma;urological","carcinoma of the urological system","U77","003","A"
1391,"Carpal tunnel syndrome","carpal tunnel syndrome","N93","001","A"
1392,"Carditis;rheumatic;chronic","chronic rheumatic carditis","K71","010","A"
1393,"Caesarean section;liveborn(s)","liveborn caesarean section","W92","015","A"
1394,"Chondromalacia patella","n/a","L97","002","I"
1395,"Chondromatosis","chondromatosis","L71","016","A"
1396,"Check up;superannuation","superannuation medical exam","A30","006","A"
1397,"Chorioepithelioma","chorioepithelioma","W72","002","A"
1398,"Cauda equina syndrome","cauda equina syndrome","N99","026","A"
1399,"Circles under eyes","circles under eyes","S08","007","A"
1400,"Chorioretinitis","chorioretinitis","F99","029","A"
1401,"Cholesteatoma","cholesteatoma","H74","005","A"
1402,"Check up;neonatal","neonatal check uup","A30","008","A"
1403,"Check up;pacemaker","pacemaker check up","A89","010","A"
1404,"Blindness;colour vision","colour blindness","F99","031","A"
1405,"Colonoscopy","colonoscopy","D40","004","A"
1406,"Claustrophobia","claustrophobia","P79","012","A"
1407,"Cleft;palate/lip","cleft lip/palate","D81","005","A"
1408,"Cirrhosis (of);liver","cirrhosis of the liver","D97","005","A"
1409,"Coccygodynia","coccygodynia","L03","006","A"
1410,"Clogged;ear","clogged ear","H13","004","A"
1411,"Pain;chronic","chronic pain","A01","005","A"
1412,"Collapsed lung","collapsed lung","R99","008","A"
1413,"Complication;heart","cardiovascular complication","K29","010","A"
1414,"Deficiency;colour vision","colour blindness","F99","030","A"
1415,"Complication;prostheses","complication with prostheses","A89","011","A"
1416,"Otitis media;suppurative;chron","chronic suppurative otitis media","H74","006","A"
1417,"Test;colour vision","colour vision test","F39","007","A"
1418,"Complication;amputation stump","amputated stump complication","A87","010","A"
1419,"Complication;post-op","post-op complication","A87","009","A"
1420,"Medication;non compliance","non-compliance with medication","Z11","001","A"
1421,"Conjunctivitis;allergic","allergic conjunctivitis","F71","001","A"
1422,"Problem;contact lenses","problem with contact lenses","F18","001","A"
1423,"Condyloma acuminatum;M","condyloma acuminatum in male","Y76","004","A"
1424,"Colostomy","colostomy","D59","001","A"
1425,"Congenital anomalies","congenital anomalies","A90","011","A"
1426,"Claudication;intermittent","intermittent claudication","K92","017","A"
1427,"Test;colour blind","colour blind test","F39","008","A"
1428,"Congenital anomaly;digestive","congenital anomaly of the digestive system","D81","006","A"
1429,"Conjunctivitis","conjunctivitis","F70","001","A"
1430,"Consult;re sick relative","n/a","Z22","003","I"
1431,"Congenital anomaly;cardiovas","congenital anomaly of the cardiovascular system","K73","008","A"
1432,"Counselling;psychiatric","psychiatric counselling","P58","001","A"
1433,"Cough;smokers;febrile","febrile smokers cough","R05","002","A"
1434,"Complication;postnatal","postnatal complication","W96","001","A"
1435,"Condyloma acuminatum;F","condyloma acuminatum in female","X91","004","A"
1436,"Costochondritis","costochondritis","L99","046","A"
1437,"Counselling;sterilisation;F","n/a","W13","001","I"
1438,"Coughing;blood;febrile","coughing up blood while febrile","R24","005","A"
1439,"Coronary heart disease","coronary heart disease","K76","013","A"
1440,"Congenital anomaly;blood sys","congenital anomaly of the blood system","B79","003","A"
1441,"Coughing;blood;acute","acute coughing up blood","R24","004","A"
1442,"Cor pulmonale","cor pulmonale","K82","003","A"
1443,"Cramp(s);menstrual","menstrual cramps","X02","002","A"
1444,"Cramp(s);calf","n/a","L18","012","I"
1445,"Coughing;blood;chronic","chronic coughing up blood","R24","006","A"
1446,"Counselling;sterilisation;M","n/a","Y13","002","I"
1447,"Cough;smokers;chronic","chronic smokers cough","R05","003","A"
1448,"Cramp(s);foot/feet","n/a","L18","013","I"
1449,"Cramp(s);muscle(s)","muscle cramps","L18","015","A"
1450,"Cramp(s);hand","hand cramps","L12","005","A"
1451,"Cough;smokers;acute","acute smokers cough","R05","001","A"
1452,"Cramp(s);nocturnal/night","nocturnal/night cramps","L14","008","A"
1453,"Arthropathy;Behcets syndrome","Behcets syndrome arthropathy","L99","047","A"
1454,"Cramp(s);leg","n/a","L18","014","I"
1455,"Bacteriuria","bacteriuria","U71","003","A"
1456,"Arthropathy;Reiters disease","n/a","L70","011","I"
1457,"Arthropathy","arthropathy","L20","011","A"
1458,"Aspiration;bladder","bladder aspiration","U51","001","A"
1459,"Aspiration;nose/nasal","aspiration of the nose/nasal","R51","001","A"
1460,"Arthropathy;psoriatic","psoriatic arthropathy","S91","003","A"
1461,"Cramp(s);stomach","stomach cramps","D02","006","A"
1462,"Cramp(s);thigh","n/a","L18","016","I"
1463,"Aspiration;stomach","gastric aspiration","D51","001","A"
1464,"Derangement;knee;acute","acute knee derangement","L96","003","A"
1465,"Dermatome non-infect eyelid","non-infected eyelid dermatome","F99","032","A"
1466,"Dermatomycosis","dermatomycosis","S74","012","A"
1467,"Basal cell carcinoma","basal cell carcinoma","S77","008","A"
1468,"Difficulty;family-children","n/a","Z16","006","I"
1469,"Dermatomyositis","dermatomyositis","L99","048","A"
1470,"Aspiration;ear","aspiration of the ear","H51","005","A"
1471,"Dermoid inclusion","n/a","S80","001","I"
1472,"Difficulty;family;in-laws","difficulty with family in-laws","Z20","002","A"
1473,"Aspiration;eye","aspiration of the eye","F51","002","A"
1474,"Contraception;Depo Provera inj","Depo Provera contraception injection","W14","001","A"
1475,"Dermatophytosis","dermatophytosis","S74","011","A"
1476,"Difficulty;family;spouse","n/a","Z12","009","I"
1477,"Derangement;knee;chronic ","n/a","L97","003","I"
1478,"Discharge;penile","penile discharge","Y03","005","A"
1479,"Discrimination;race","race discrimination","Z04","008","A"
1480,"Disease;connective tissue","connective tissue disease","L99","049","A"
1481,"Difficulty;family;parent","n/a","Z20","003","I"
1482,"Discharge;urethra;F","female urethral discharge","X29","002","A"
1483,"Dermoid cyst","n/a","S80","002","I"
1484,"Dermatofibroma","dermatofibroma","S79","005","A"
1485,"Difficulty;family;partner","n/a","Z12","010","I"
1486,"Disorder;behaviour;adolescent","adolescent behaviour disorder","P23","003","A"
1487,"Discrimination;colour","colour discrimination","Z04","007","A"
1488,"Discrimination;sex","sex discrimination","Z04","010","A"
1489,"Lesion;spinal disc;thoracic","lesion of thoracic disc","L86","017","A"
1490,"Dissatisfaction;employment","employment dissatisfaction","Z05","007","A"
1491,"Discomfort","discomfort","A29","006","A"
1492,"Disproportion;deadborn(s)","n/a","W93","007","I"
1493,"Discrimination;religion","religious descrimination","Z04","009","A"
1494,"Disc degeneration;lumbosacr","lumbosacral disc degeneration","L86","018","A"
1495,"Disorder;postpartum;breast","postpartum breast disorder","W95","005","A"
1496,"Dribbling;saliva","dribbling saliva","D20","029","A"
1497,"Diverticulitis;bladder","bladder diverticulitis","U99","019","A"
1498,"Dissatisfaction;school environ","school environment dissatisfaction","Z07","002","A"
1499,"Disorder;behaviour;child","n/a","P22","006","I"
1500,"Drinks too much","drinks too much","P15","013","A"
1501,"Dribbling;urine","n/a","U04","006","I"
1502,"Disproportion;liveborn(s)","n/a","W92","017","I"
1503,"Echocardiography","echocardiography","K41","001","A"
1504,"Embolism;cerebral","cerebral embolism","K90","020","A"
1505,"Duplex kidney","duplex kidney","U85","003","A"
1506,"Dyshidrosis","dyshidrosis","S92","010","A"
1507,"Diverticulosis;oesophagus","oesophageal diverticulosis","D84","010","A"
1508,"Dysrhythmia;cardiac","cardiac dysrhythmia","K84","019","A"
1509,"Ulcer;perforated;duodenal","perforated duodenal ulcer","D85","003","A"
1510,"Diverticulitis/diverticulosis","diverticulitis/diverticulosis","D92","002","A"
1511,"Embolism;arterial","arterial embolism","K92","018","A"
1512,"Attack(s);drop","Drop attacks","K89","010","A"
1513,"Diverticulum","diverticulum","D92","003","A"
1514,"Dysmenorrhoea","dysmenorrhoea","X02","003","A"
1515,"Echo in;ear","echo in ear","H03","008","A"
1516,"Early development;physical","n/a","T29","011","I"
1517,"Handicap;educational","educational handicap","Z07","003","A"
1518,"Mole;dysplastic","n/a","S80","003","I"
1519,"Echinoccosis","n/a","D22","013","I"
1520,"Dyspareunia;organic;F","organic dyspareunia","X04","006","A"
1521,"Endocarditis;subacute","subacute endocarditis","K70","006","A"
1522,"Dyspareunia;psychogenic","psychogenic dyspareunia","P08","003","A"
1523,"Embolism;eye","eye embolism","F99","034","A"
1524,"Embolism;artery;coronary","coronary artery embolism","K75","009","A"
1525,"Elevated Erythr Sediment Rate ","n/a","B86","002","I"
1526,"Embolism;precerebral","precerebral embolism","K92","019","A"
1527,"Endocarditis;bacterial","bacterial endocarditis","K70","007","A"
1528,"Encephalitis ","encephalitis","N71","006","A"
1529,"Enlarged;thyroid","n/a","T15","004","I"
1530,"Elephantiasis;nonfilarial","nonfilarial elephantiasis","K99","021","A"
1531,"Endocarditis;rheumatic ","rheumatic endocarditis","K71","011","A"
1532,"Swollen;lymph gland/nodes","swollen lymph gland or nodes","B02","005","A"
1533,"Engorged breast;postpartum","n/a","W20","003","I"
1534,"Engorged breast","n/a","W20","002","I"
1535,"Endometriosis","endometriosis","X99","016","A"
1536,"Enlarged;liver","n/a","D96","001","I"
1537,"Enuresis;psychogenic","psychogenic enuresis","P12","002","A"
1538,"Endometritis","endometritis","X74","008","A"
1539,"Episcleritis","episcleritis","F99","035","A"
1540,"Epithelioma","n/a","R85","007","I"
1541,"Epiglottitis","n/a","R77","004","I"
1542,"Epicondylitis;lateralis","lateralis epicondylitis","L93","003","A"
1543,"Biopsy;endometrial","endometrial biopsy","X52","001","A"
1544,"Enterobiasis","n/a","D22","014","I"
1545,"Enuresis;organic origin","enuresis of organic origin","U04","007","A"
1546,"Epididymitis","epididymitis","Y74","002","A"
1547,"Erosion;cervix","erosion of the cervix","X85","008","A"
1548,"Epilepsy","epilepsy","N88","006","A"
1549,"Eosinophilia","eosinophilia","B84","006","A"
1550,"Oesophagitis","oesophagitis","D84","011","A"
1551,"Deafness ","deafness","H86","003","A"
1552,"Reaction after;death sudden","reaction to sudden death","P02","016","A"
1553,"Oesophagoscopy","oesophagoscopy","D40","005","A"
1554,"Epiphysitis","epiphysitis","L94","006","A"
1555,"Deafness;sensoneural","sensori-neural deafness","H86","002","A"
1556,"Loss (of);parent;death sudden","loss of parent from sudden death","Z23","004","A"
1557,"Discussion;euthanasia","discussion about euthanasia","A20","003","A"
1558,"Loss (of);child;death sudden","loss of child from sudden death","Z19","002","A"
1559,"Found dead","found dead","A96","001","A"
1560,"Deafness;mixed","mixed deafness","H86","005","A"
1561,"Darwins tubercle","darwins tubercle","H80","003","A"
1562,"Deafness;conductive","conductive deafness","H86","004","A"
1563,"Degeneration;macular","macular degeneration","F84","001","A"
1564,"Disc degeneration;cervical","cervical disc degeneration","L83","006","A"
1565,"Erythematosquamous dermatosis","erythematosquamous dermatosis","S86","005","A"
1566,"Loss (of);relative;death sudd","loss of relative from sudden death","Z23","003","A"
1567,"Cot death > 4 weeks","cot death > 4 weeks","A96","002","A"
1568,"Loss (of);partner;death sudden","loss of partner from sudden death","Z15","007","A"
1569,"Abnormality;dental","dental abnormality","D82","010","A"
1570,"Delivery;complicated;deadborn","n/a","W93","008","I"
1571,"Cushings syndrome","cushings syndrome","T99","028","A"
1572,"Crushing;(with) intact skin ","crush injury with intact skin","S16","006","A"
1573,"Curvature of spine;acquired","acquired curvature of spine","L85","003","A"
1574,"Cryptorchism","cryptorchism","Y83","001","A"
1575,"Degeneration;cerebral","cerebral degeneration","N99","027","A"
1576,"Curvature of spine;congenital","congenital curvature of spine","L82","015","A"
1577,"Contraception;morn after pill","morning after pill contraception","W10","003","A"
1578,"Family planning;F","female family planning","W14","002","A"
1579,"Cystitis;chronic","chronic cystitis","U71","005","A"
1580,"Dacryocystitis","dacryocystitis","F73","003","A"
1581,"Cystitis;pregnancy","cystitis in pregnancy","U71","006","A"
1582,"Contraception;OC pill","oral contraceptive pill","W11","002","A"
1583,"Contraception;IUD","IUD contraception","W12","003","A"
1584,"Family planning;M","male family planning","Y14","001","A"
1585,"Debridement;wound","wound debridement","S52","006","A"
1586,"Delinquency;juvenile","juvenile delinquency","P23","004","A"
1587,"Cystitis ","cystitis","U71","007","A"
1588,"Advice/education;family plan;F","n/a","W14","006","I"
1589,"Fear (of);cancer;neurology","fear of cancer of the neurological system","N26","001","A"
1590,"Contraception;other method","other method of contraception","W14","003","A"
1591,"Family planning;sterilise;M","male sterilisation","Y13","003","A"
1592,"Cystitis;acute","acute cystitis","U71","004","A"
1593,"Fear (of);cancer;musculoskelet","fear of cancer of the musculoskeletal system","L26","001","A"
1594,"Family planning;sterilise;F","female sterilisation","W13","002","A"
1595,"Counselling;family planning;F","n/a","W14","004","I"
1596,"Farsightedness","farsightedness","F91","008","A"
1597,"Fear (of);cancer;endoc/meta","fear of cancer of the endoc/meta system","T26","001","A"
1598,"Fear (of);cancer;urology","fear of cancer of the urological system","U26","001","A"
1599,"Fear (of);cancer;digestive","fear of cancer of the digestive system","D26","001","A"
